web-scraper-order,web-scraper-start-url,detail,pagi
"1650264018-311","https://wsjkw.sh.gov.cn/yqtb/index.html","浦东机场货运区一名外航货机服务人员新冠病毒核酸检测阳性",""
"1650264018-934","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有13例确诊病例2月20日出院",""
"1650264018-483","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年2月5日，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院2例",""
"1650264018-120","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年2月9日，无新增本土新冠肺炎确诊病例 新增境外输入8例  治愈出院21例 解除医学观察无症状感染者2例",""
"1650264018-622","https://wsjkw.sh.gov.cn/yqtb/index.html","上海9月22日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例",""
"1650264018-143","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年1月18日,无新增本土新冠肺炎确诊病例 新增境外输入15例  治愈出院13例",""
"1650264018-91","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年3月10日，新增本土新冠肺炎确诊病例11例 新增本土无症状感染者64例 新增境外输入性新冠肺炎确诊病例32例 新增境外输入性无症状感染者10例 治愈出院17例  解除医学观察无症状感染者7例",""
"1650264018-978","https://wsjkw.sh.gov.cn/yqtb/index.html","快讯！上海今天又有3例确诊病例痊愈出院，目前共有15例出院",""
"1650264018-89","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年3月12日，新增本土新冠肺炎确诊病例1例 新增本土无症状感染者64例 新增境外输入性新冠肺炎确诊病例13例 新增境外输入性无症状感染者1例 治愈出院26例  解除医学观察无症状感染者11例",""
"1650264018-148","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年1月13日 新增本土新冠肺炎确诊病例2例 新增本土无症状感染者3例 新增境外输入30例  治愈出院8例",""
"1650264018-198","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年11月27日，无新增本土确诊病例 新增本土无症状感染者1例  新增境外输入5例 治愈出院3例",""
"1650264018-226","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年10月22日，无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院5例",""
"1650264018-365","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年6月7日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院8例",""
"1650264018-493","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年1月26日，新增本地新冠肺炎确诊病例1例 新增境外输入5例  治愈出院14例",""
"1650264018-944","https://wsjkw.sh.gov.cn/yqtb/index.html","上海新增2例新型冠状病毒肺炎确诊病例",""
"1650264018-197","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年11月28日，无新增本土新冠肺炎确诊病例 新增境外输入6例  治愈出院6例",""
"1650264018-140","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年1月21日，无新增本土新冠肺炎确诊病例 新增境外输入22例  治愈出院29例",""
"1650264018-176","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年12月17日 新增本土新冠肺炎确诊病例1例 新增境外输入12例  治愈出院4例",""
"1650264018-87","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年3月13日，新增本土新冠肺炎确诊病例41例 新增本土无症状感染者128例 新增境外输入性新冠肺炎确诊病例16例 新增境外输入性无症状感染者2例 治愈出院33例  解除医学观察无症状感染者5例",""
"1650264018-486","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年2月2日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院4例",""
"1650264018-699","https://wsjkw.sh.gov.cn/yqtb/index.html","上海7月14日无新增本地新冠肺炎确诊病例 新增境外输入3例",""
"1650264018-737","https://wsjkw.sh.gov.cn/yqtb/index.html","上海6月14日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院1例",""
"1650264018-674","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月3日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院2例",""
"1650264018-573","https://wsjkw.sh.gov.cn/yqtb/index.html","上海11月10日无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院3例",""
"1650264018-478","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年2月10日，无新增本地新冠肺炎确诊病例 无新增境外输入病例  治愈出院7例",""
"1650264018-579","https://wsjkw.sh.gov.cn/yqtb/index.html","上海11月4日无新增本地新冠肺炎确诊病例 新增境外输入8例  治愈出院10例",""
"1650264018-650","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月25日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院6例",""
"1650264018-907","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有1例确诊病例3月8日出院",""
"1650264018-912","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有5例确诊病例3月5日出院",""
"1650264018-166","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年12月27日，无新增本土新冠肺炎确诊病例 新增境外输入8例 治愈出院9例",""
"1650264018-670","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月7日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院1例",""
"1650264018-655","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月20日无新增本地新冠肺炎确诊病例 新增境外输入11例  治愈出院8例",""
"1650264018-769","https://wsjkw.sh.gov.cn/yqtb/index.html","上海5月23日无新增本地新冠肺炎确诊病例 新增境外输入1例",""
"1650264018-602","https://wsjkw.sh.gov.cn/yqtb/index.html","上海10月12日无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院4例",""
"1650264018-347","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年6月25日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院5例",""
"1650264018-359","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年6月13日，无新增本地新冠肺炎确诊病例 新增境外输入5例",""
"1650264018-583","https://wsjkw.sh.gov.cn/yqtb/index.html","上海10月31日无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院7例",""
"1650264018-696","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有5例确诊病例今日出院，共计699例治愈出院",""
"1650264018-164","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年12月29日，无新增本土新冠肺炎确诊病例  新增本土无症状感染者1例  新增境外输入17例 治愈出院6例",""
"1650264018-426","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年4月7日，无新增本地新冠肺炎确诊病例 新增境外输入9例 治愈出院2例",""
"1650264018-204","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年11月21日，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院6例",""
"1650264018-548","https://wsjkw.sh.gov.cn/yqtb/index.html","上海12月4日无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院3例",""
"1650264018-380","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年5月23日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院0例",""
"1650264018-837","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有4例确诊病例今日出院，共计489例治愈出院",""
"1650264018-688","https://wsjkw.sh.gov.cn/yqtb/index.html","上海7月22日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院2例",""
"1650264018-345","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年6月28日，无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院1例",""
"1650264018-802","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有1例确诊病例今日出院，共计620例治愈出院",""
"1650264018-706","https://wsjkw.sh.gov.cn/yqtb/index.html","上海7月8日无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院1例",""
"1650264018-233","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年10月16日，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院1例",""
"1650264018-599","https://wsjkw.sh.gov.cn/yqtb/index.html","上海10月15日无新增本地新冠肺炎确诊病例 新增境外输入11例  治愈出院3例",""
"1650264018-651","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月24日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院3例",""
"1650264018-337","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年7月6日，无新增本地新冠肺炎确诊病例 新增境外输入4例 治愈出院1例",""
"1650264018-81","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年3月18日，新增本土新冠肺炎确诊病例8例 新增本土无症状感染者366例 新增境外输入性新冠肺炎确诊病例12例 新增境外输入性无症状感染者6例 治愈出院26例  解除医学观察无症状感染者15例",""
"1650264018-880","https://wsjkw.sh.gov.cn/yqtb/index.html","上海昨日新增境外输入9例，治愈出院1例，新增1例境外输入关联病例",""
"1650264018-916","https://wsjkw.sh.gov.cn/yqtb/index.html","上海新增1例新型冠状病毒肺炎确诊病例",""
"1650264018-215","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年11月10日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院2例",""
"1650264018-182","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年12月11日，无新增本土新冠肺炎确诊病例 新增境外输入8例  治愈出院2例",""
"1650264018-915","https://wsjkw.sh.gov.cn/yqtb/index.html","上海公布3月2日（0-24时）确诊病例涉及区域和场所情况",""
"1650264018-299","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年8月12日，无新增本地新冠肺炎确诊病例 新增境外输入5例   治愈出院2例",""
"1650264018-484","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年2月4日，新增本地新冠肺炎确诊病例1例 新增境外输入9例  治愈出院8例",""
"1650264018-809","https://wsjkw.sh.gov.cn/yqtb/index.html","上海4月30日无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院2例",""
"1650264018-100","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年3月1日，新增本土新冠肺炎确诊病例1例 新增本土无症状感染者1例 新增境外输入性新冠肺炎确诊病例37例 新增境外输入性无症状感染者17例 解除医学观察无症状感染者1例 治愈出院8例",""
"1650264018-775","https://wsjkw.sh.gov.cn/yqtb/index.html","市卫健委通报：上海今天上午新增一例新冠肺炎确诊病例",""
"1650264018-697","https://wsjkw.sh.gov.cn/yqtb/index.html","上海7月16日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院3例",""
"1650264018-985","https://wsjkw.sh.gov.cn/yqtb/index.html","上海新增7例新型冠状病毒感染的肺炎确诊病例",""
"1650264018-805","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有2例确诊病例今日出院，共计615例治愈出院",""
"1650264018-114","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年2月15日，无新增本土新冠肺炎确诊病例 新增境外输入13例  治愈出院11例",""
"1650264018-927","https://wsjkw.sh.gov.cn/yqtb/index.html","出院率超74％！上海今天又有22例确诊病例痊愈出院",""
"1650264018-306","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年8月5日，无新增本地新冠肺炎确诊病例 新增境外输入8例   治愈出院4例",""
"1650264018-784","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有1例确诊病例今日出院，共计641例治愈出院",""
"1650264018-647","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月28日无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院7例",""
"1650264018-308","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年8月3日，无新增本地新冠肺炎确诊病例 新增境外输入2例",""
"1650264018-612","https://wsjkw.sh.gov.cn/yqtb/index.html","上海10月2日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院3例",""
"1650264018-710","https://wsjkw.sh.gov.cn/yqtb/index.html","上海7月6日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院4例",""
"1650264018-614","https://wsjkw.sh.gov.cn/yqtb/index.html","上海9月30日无新增本地新冠肺炎确诊病例 新增境外输入7例  治愈出院5例",""
"1650264018-326","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年7月17日，无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院10例",""
"1650264018-420","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年4月13日，无新增本地新冠肺炎确诊病例 新增境外输入5例 治愈出院1例",""
"1650264018-665","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月11日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院3例",""
"1650264018-821","https://wsjkw.sh.gov.cn/yqtb/index.html","上海4月24日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院14例",""
"1650264018-92","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年3月9日，新增本土新冠肺炎确诊病例4例 新增本土无症状感染者76例 新增境外输入性新冠肺炎确诊病例42例 新增境外输入性无症状感染者16例 治愈出院18例  解除医学观察无症状感染者13例",""
"1650264018-763","https://wsjkw.sh.gov.cn/yqtb/index.html","上海5月26日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院1例",""
"1650264018-270","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年9月5日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院3例",""
"1650264018-770","https://wsjkw.sh.gov.cn/yqtb/index.html","上海5月22日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 新增治愈出院1例",""
"1650264018-657","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月18日0-24时，无新增本地新冠肺炎确诊病例 新增境外输入8例  治愈出院2例",""
"1650264018-183","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年12月10日，无新增本土新冠肺炎确诊病例 新增境外输入6例  治愈出院9例",""
"1650264018-881","https://wsjkw.sh.gov.cn/yqtb/index.html","上海3月22日无新增本地新冠肺炎确诊病例 治愈出院1例  新增境外输入10例",""
"1650264018-865","https://wsjkw.sh.gov.cn/yqtb/index.html","上海没有处在医学观察中的无症状感染者，一直严格按照确诊病例管控",""
"1650264018-399","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年5月4日，无新增本地新冠肺炎确诊病例 无新增境外输入病例 治愈出院4例",""
"1650264018-210","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年11月15日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院6例",""
"1650264018-394","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年5月9日，无新增本地新冠肺炎确诊病例 新增境外输入4例 治愈出院3例",""
"1650264018-401","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年5月2日，无新增本地新冠肺炎确诊病例 新增境外输入5例 治愈出院4例",""
"1650264018-410","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年4月23日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院3例",""
"1650264018-371","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年6月1日，无新增本地新冠肺炎确诊病例 新增境外输入6例 治愈出院5例",""
"1650264018-783","https://wsjkw.sh.gov.cn/yqtb/index.html","上海5月16日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 新增治愈出院1例",""
"1650264018-257","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年9月20日，无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院6例",""
"1650264018-636","https://wsjkw.sh.gov.cn/yqtb/index.html","上海9月8日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院3例",""
"1650264018-715","https://wsjkw.sh.gov.cn/yqtb/index.html","上海7月2日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院1例",""
"1650264018-508","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年1月13日，无新增本地新冠肺炎确诊病例 新增境外输入8例  治愈出院4例",""
"1650264018-663","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有2例确诊病例今日出院，共计739例治愈出院",""
"1650264018-804","https://wsjkw.sh.gov.cn/yqtb/index.html","上海5月3日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院2例",""
"1650264018-512","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年1月9日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院3例",""
"1650264018-244","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年10月5日 无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院1例",""
"1650264018-530","https://wsjkw.sh.gov.cn/yqtb/index.html","上海12月22日无新增本地新冠肺炎确诊病例 新增境外输入12例  治愈出院6例",""
"1650264018-974","https://wsjkw.sh.gov.cn/yqtb/index.html","上海新增3例新型冠状病毒感染的肺炎确诊病例",""
"1650264018-206","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年11月19日，无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院4例",""
"1650264018-669","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月8日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院1例",""
"1650264018-370","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年6月2日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院2例",""
"1650264018-745","https://wsjkw.sh.gov.cn/yqtb/index.html","上海6月7日无新增本地新冠肺炎确诊病例 新增境外输入1例",""
"1650264018-77","https://wsjkw.sh.gov.cn/yqtb/index.html","3月20日（0-24时）本市各区确诊病例、无症状感染者居住地信息",""
"1650264018-36","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年4月10日，新增本土新冠肺炎确诊病例914例 新增本土无症状感染者25173例 新增境外输入性新冠肺炎确诊病例3例 治愈出院298例",""
"1650264018-953","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有5例确诊病例2月13日出院",""
"1650264018-113","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年2月16日，无新增本土新冠肺炎确诊病例 新增境外输入性新冠肺炎确诊病例9例 新增境外输入性无症状感染者1例 治愈出院19例",""
"1650264018-803","https://wsjkw.sh.gov.cn/yqtb/index.html","上海5月4日无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院4例",""
"1650264018-356","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年6月16日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院7例",""
"1650264018-458","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年3月4日，无新增本地新冠肺炎确诊病例 新增境外输入6例 治愈出院2例",""
"1650264018-820","https://wsjkw.sh.gov.cn/yqtb/index.html","上海4月25日无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院11例",""
"1650264018-498","https://wsjkw.sh.gov.cn/yqtb/index.html","【最新】昨天确诊病例的相关筛查人员15073人，核酸检测结果均为阴性",""
"1650264018-643","https://wsjkw.sh.gov.cn/yqtb/index.html","上海9月1日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院2例",""
"1650264018-350","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年6月22日，无新增本地新冠肺炎确诊病例 新增境外输入6例 治愈出院2例",""
"1650264018-80","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年3月19日，新增本土新冠肺炎确诊病例17例 新增本土无症状感染者492例 新增境外输入性新冠肺炎确诊病例5例 新增境外输入性无症状感染者2例 治愈出院121例  解除医学观察无症状感染者68例",""
"1650264018-327","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年7月16日，无新增本地新冠肺炎确诊病例 新增境外输入3例 治愈出院5例",""
"1650264018-307","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年8月4日，无新增本地新冠肺炎确诊病例 新增境外输入9例  治愈出院3例",""
"1650264018-296","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年8月15日，无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院3例",""
"1650264018-448","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年3月14日，无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院2例",""
"1650264018-910","https://wsjkw.sh.gov.cn/yqtb/index.html","出院率超9成！上海今天又有3例确诊病例痊愈出院，累计出院306人",""
"1650264018-443","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年3月19日，无新增本地新冠肺炎确诊病例 无新增境外输入病例",""
"1650264018-690","https://wsjkw.sh.gov.cn/yqtb/index.html","上海7月21日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院1例",""
"1650264018-900","https://wsjkw.sh.gov.cn/yqtb/index.html","上海公布3月12日（0-24时）确诊病例涉及区域和场所情况",""
"1650264018-938","https://wsjkw.sh.gov.cn/yqtb/index.html","上海公布2月17日（0-24时） 确诊病例涉及区域和场所情况",""
"1650264018-827","https://wsjkw.sh.gov.cn/yqtb/index.html","上海4月21日无新增本地新冠肺炎确诊病例 新增境外输入1例",""
"1650264018-320","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年7月23日，无新增本地新冠肺炎确诊病例 新增境外输入2例",""
"1650264018-277","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年8月29日，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院4例",""
"1650264018-662","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月13日无新增本地新冠肺炎确诊病例 新增境外输入16例  治愈出院2例",""
"1650264018-460","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年3月2日，无新增本地新冠肺炎确诊病例 无新增境外输入病例 治愈出院8例",""
"1650264018-256","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年9月21日，无新增本地新冠肺炎确诊病例 新增境外输入6例  治愈出院4例",""
"1650264018-339","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年7月4日，无新增本地新冠肺炎确诊病例 新增境外输入6例 治愈出院2例",""
"1650264018-515","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年1月6日，无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院2例",""
"1650264018-531","https://wsjkw.sh.gov.cn/yqtb/index.html","上海12月21日无新增本地新冠肺炎确诊病例 新增境外输入6例   治愈出院1例",""
"1650264018-738","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有1例确诊病例今日出院，共计667例治愈出院",""
"1650264018-221","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年10月27日，无新增本地新冠肺炎确诊病例 无新增境外输入病例  治愈出院3例",""
"1650264018-549","https://wsjkw.sh.gov.cn/yqtb/index.html","上海12月3日无新增本地新冠肺炎确诊病例 新增境外输入9例  治愈出院5例",""
"1650264018-654","https://wsjkw.sh.gov.cn/yqtb/index.html","上海8月21日无新增本地新冠肺炎确诊病例 新增境外输入13例  治愈出院6例",""
"1650264018-279","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年8月27日，无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院8例",""
"1650264018-535","https://wsjkw.sh.gov.cn/yqtb/index.html","上海12月17日无新增本地新冠肺炎确诊病例 新增境外输入4例  出院3例",""
"1650264018-855","https://wsjkw.sh.gov.cn/yqtb/index.html","上海17例确诊病例今日出院，共计406例治愈出院",""
"1650264018-466","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年2月24日，无新增本地新冠肺炎确诊病例 新增境外输入病例3例 治愈出院4例",""
"1650264018-283","https://wsjkw.sh.gov.cn/yqtb/index.html","本市筛查8月24日确诊的2例病例相关人员7904人，核酸检测结果均为阴性",""
"1650264018-411","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年4月22日，无新增本地新冠肺炎确诊病例 新增境外输入5例 治愈出院4例",""
"1650264018-791","https://wsjkw.sh.gov.cn/yqtb/index.html","上海5月12日无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院4例",""
"1650264018-469","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年2月20日，无新增本地新冠肺炎确诊病例 新增境外输入病例3例 治愈出院3例",""
"1650264018-419","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年4月14日，无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院5例",""
"1650264018-825","https://wsjkw.sh.gov.cn/yqtb/index.html","上海4月22日无新增本地新冠肺炎确诊病例 新增境外输入1例 治愈出院2例",""
"1650264018-93","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年3月8日，新增本土新冠肺炎确诊病例3例 新增本土无症状感染者62例 新增境外输入性新冠肺炎确诊病例26例 新增境外输入性无症状感染者10例 治愈出院32例  解除医学观察无症状感染者7例",""
"1650264018-702","https://wsjkw.sh.gov.cn/yqtb/index.html","上海7月12日无新增本地新冠肺炎确诊病例 新增境外输入1例",""
"1650264018-398","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年5月5日，无新增本地新冠肺炎确诊病例 无新增境外输入病例 治愈出院2例",""
"1650264018-476","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年2月12日，无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院6例",""
"1650264018-313","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年7月30日，无新增本地新冠肺炎确诊病例 新增境外输入8例  治愈出院2例",""
"1650264018-304","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年8月7日，无新增本地新冠肺炎确诊病例 新增境外输入6例   治愈出院3例",""
"1650264018-886","https://wsjkw.sh.gov.cn/yqtb/index.html","上海3月20日无新增本地新冠肺炎确诊病例，新增境外输入9例",""
"1650264018-742","https://wsjkw.sh.gov.cn/yqtb/index.html","上海6月9日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院1例",""
"1650264018-131","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2022年1月29日，无新增本土新冠肺炎确诊病例 新增境外输入10例  治愈出院30例",""
"1650264018-207","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年11月18日，无新增本地新冠肺炎确诊病例 新增境外输入7例  治愈出院5例",""
"1650264018-990","https://wsjkw.sh.gov.cn/yqtb/index.html","上海今天有两例确诊病例痊愈出院",""
"1650264018-831","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有5例确诊病例今日出院，共计521例治愈出院",""
"1650264018-489","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年1月30日，无新增本地新冠肺炎确诊病例 新增境外输入7例  治愈出院3例",""
"1650264018-376","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年5月27日，无新增本地新冠肺炎确诊病例 新增境外输入2例 治愈出院6例",""
"1650264018-334","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年7月9日，无新增本地新冠肺炎确诊病例 新增境外输入6例 治愈出院2例",""
"1650264018-372","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年5月31日，无新增本地新冠肺炎确诊病例 新增境外输入7例 治愈出院4例",""
"1650264018-788","https://wsjkw.sh.gov.cn/yqtb/index.html","上海有5例确诊病例今日出院，共计638例治愈出院",""
"1650264018-584","https://wsjkw.sh.gov.cn/yqtb/index.html","上海10月30日无新增本地新冠肺炎确诊病例 新增境外输入8例  治愈出院8例",""
"1650264018-363","https://wsjkw.sh.gov.cn/yqtb/index.html","上海2021年6月9日，无新增本地新冠肺炎确诊病例 新增境外输入7例  治愈出院5例",""
"1650264018-948","https://wsjkw.sh.gov.cn/yqtb/index.html","上海又有34例确诊病例今天痊愈出院，包括2名小朋友！目前共124例出院",""
"1650264018-834","https://wsjkw.sh.gov.cn/yqtb/index.html","上海4月17日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院23例",""
"1650264018-51","https://wsjkw.sh.gov.cn/yqtb/index.html","4月2日（0-24时）本市各区确诊病例、无症状感染者居住地信息",""
"1650264018-580","https://wsjkw.sh.gov.cn/yqtb/index.html","上海11月3日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院5例",""
